run	valence_mse	valence_r
fused_4ve5.txt	0.200474787378	0.0753183231749
me17ei_BOUN-nku_valence_arousal_2.txt	0.224896367945	0.0464214897818
fused_2ve5.txt	0.20031360648	0.0752544148045
fused_3ve5.txt	0.186993684217	0.0871089198944
me17ei_BOUN-nku_valence_arousal_4.txt	0.225089779624	0.0459794937859
fused_1ve5.txt	0.185764728206	0.0907132931106
me17ei_BOUN-nku_valence_arousal_5.txt	0.18806750097	0.0904148469023
me17ei_BOUN-nku_valence_arousal_1.txt	0.185906782923	0.0263103030801
me17ei_BOUN-nku_valence_arousal_3.txt	0.188854985686	0.0385650159908
