run	arousal_mse	arousal_r
fused_4ve5.txt	0.120326398387	0.159637332502
me17ei_BOUN-nku_valence_arousal_2.txt	0.143306405418	0.098618071432
fused_2ve5.txt	0.120269873618	0.15920117056
fused_3ve5.txt	0.116243241415	0.227406673755
me17ei_BOUN-nku_valence_arousal_4.txt	0.143387183547	0.0990298633711
fused_1ve5.txt	0.116027886216	0.232842205301
me17ei_BOUN-nku_valence_arousal_5.txt	0.112593432896	0.218610884231
me17ei_BOUN-nku_valence_arousal_1.txt	0.123063228642	0.128895195763
me17ei_BOUN-nku_valence_arousal_3.txt	0.123716330655	0.104585587967
